loc_rowid,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year
437,EPIC 220674823 b,EPIC 220674823,1,2,Transit,2016
438,EPIC 220674823 b,EPIC 220674823,1,2,Transit,2016
439,EPIC 220674823 b,EPIC 220674823,1,2,Transit,2016
440,EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
441,EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
442,EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
443,EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
444,EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
445,EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
446,EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
447,EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
448,EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
449,EPIC 228836835 b,EPIC 228836835,1,1,Transit,2021
450,EPIC 228836835 b,EPIC 228836835,1,1,Transit,2021
451,EPIC 246851721 b,EPIC 246851721,2,1,Transit,2018
452,EPIC 246851721 b,EPIC 246851721,2,1,Transit,2018
453,EPIC 248847494 b,EPIC 248847494,1,1,Transit,2018
454,EPIC 249893012 b,EPIC 249893012,1,3,Transit,2020
455,EPIC 249893012 c,EPIC 249893012,1,3,Transit,2020
456,EPIC 249893012 d,EPIC 249893012,1,3,Transit,2020
457,FU Tau b,FU Tau,1,1,Imaging,2008
458,G 264-012 b,G 264-012,1,2,Radial Velocity,2021
459,G 264-012 c,G 264-012,1,2,Radial Velocity,2021
460,G 9-40 b,G 9-40,1,1,Transit,2019
461,G 9-40 b,G 9-40,1,1,Transit,2019
462,G 9-40 b,G 9-40,1,1,Transit,2019
463,GJ 1002 b,GJ 1002,1,2,Radial Velocity,2022
464,GJ 1002 c,GJ 1002,1,2,Radial Velocity,2022
465,GJ 1061 b,GJ 1061,1,3,Radial Velocity,2020
466,GJ 1061 c,GJ 1061,1,3,Radial Velocity,2020
467,GJ 1061 d,GJ 1061,1,3,Radial Velocity,2020
468,GJ 1132 b,GJ 1132,1,2,Transit,2015
469,GJ 1132 b,GJ 1132,1,2,Transit,2015
470,GJ 1132 b,GJ 1132,1,2,Transit,2015
471,GJ 1132 b,GJ 1132,1,2,Transit,2015
472,GJ 1132 b,GJ 1132,1,2,Transit,2015
473,GJ 1132 c,GJ 1132,1,2,Radial Velocity,2018
474,GJ 1148 b,GJ 1148,1,2,Radial Velocity,2010
475,GJ 1148 b,GJ 1148,1,2,Radial Velocity,2010
476,GJ 1148 b,GJ 1148,1,2,Radial Velocity,2010
477,GJ 1148 c,GJ 1148,1,2,Radial Velocity,2017
478,GJ 1148 c,GJ 1148,1,2,Radial Velocity,2017
479,GJ 1151 c,GJ 1151,1,1,Radial Velocity,2023
480,GJ 1214 b,GJ 1214,1,1,Transit,2009
481,GJ 1214 b,GJ 1214,1,1,Transit,2009
482,GJ 1214 b,GJ 1214,1,1,Transit,2009
483,GJ 1214 b,GJ 1214,1,1,Transit,2009
484,GJ 1214 b,GJ 1214,1,1,Transit,2009
485,GJ 1214 b,GJ 1214,1,1,Transit,2009
486,GJ 1214 b,GJ 1214,1,1,Transit,2009
487,GJ 1214 b,GJ 1214,1,1,Transit,2009
488,GJ 1214 b,GJ 1214,1,1,Transit,2009
489,GJ 1214 b,GJ 1214,1,1,Transit,2009
490,GJ 1214 b,GJ 1214,1,1,Transit,2009
491,GJ 1214 b,GJ 1214,1,1,Transit,2009
492,GJ 1214 b,GJ 1214,1,1,Transit,2009
493,GJ 1214 b,GJ 1214,1,1,Transit,2009
494,GJ 1214 b,GJ 1214,1,1,Transit,2009
495,GJ 1214 b,GJ 1214,1,1,Transit,2009
496,GJ 1252 b,GJ 1252,1,1,Transit,2020
497,GJ 1252 b,GJ 1252,1,1,Transit,2020
498,GJ 1252 b,GJ 1252,1,1,Transit,2020
499,GJ 1252 b,GJ 1252,1,1,Transit,2020
500,GJ 1265 b,GJ 1265,1,1,Radial Velocity,2018
501,GJ 143 b,GJ 143,1,2,Transit,2019
502,GJ 143 b,GJ 143,1,2,Transit,2019
503,GJ 143 b,GJ 143,1,2,Transit,2019
504,GJ 15 A b,GJ 15 A,2,2,Radial Velocity,2014
505,GJ 15 A b,GJ 15 A,2,2,Radial Velocity,2014
506,GJ 15 A b,GJ 15 A,2,2,Radial Velocity,2014
507,GJ 15 A c,GJ 15 A,2,2,Radial Velocity,2018
508,GJ 160.2 b,GJ 160.2,1,1,Radial Velocity,2014
509,GJ 163 b,GJ 163,1,3,Radial Velocity,2013
510,GJ 163 c,GJ 163,1,3,Radial Velocity,2013
511,GJ 163 d,GJ 163,1,3,Radial Velocity,2013
512,GJ 179 b,GJ 179,1,1,Radial Velocity,2009
513,GJ 179 b,GJ 179,1,1,Radial Velocity,2009
514,GJ 180 b,GJ 180,1,3,Radial Velocity,2014
515,GJ 180 b,GJ 180,1,3,Radial Velocity,2014
516,GJ 180 c,GJ 180,1,3,Radial Velocity,2014
517,GJ 180 d,GJ 180,1,3,Radial Velocity,2020
518,GJ 2030 b,GJ 2030,1,2,Radial Velocity,2022
519,GJ 2030 c,GJ 2030,1,2,Radial Velocity,2022
520,GJ 2056 b,GJ 2056,1,1,Radial Velocity,2020
521,GJ 229 A c,GJ 229,2,2,Radial Velocity,2020
522,GJ 229 A c,GJ 229,2,2,Radial Velocity,2020
523,GJ 229 b,GJ 229,2,2,Radial Velocity,2014
524,GJ 229 b,GJ 229,2,2,Radial Velocity,2014
525,GJ 229 b,GJ 229,2,2,Radial Velocity,2014
526,GJ 251 b,GJ 251,1,1,Radial Velocity,2020
527,GJ 27.1 b,GJ 27.1,1,1,Radial Velocity,2014
528,GJ 273 b,GJ 273,1,2,Radial Velocity,2017
529,GJ 273 c,GJ 273,1,2,Radial Velocity,2017
530,GJ 3021 b,GJ 3021,2,1,Radial Velocity,2000
531,GJ 3082 b,GJ 3082,1,1,Radial Velocity,2020
532,GJ 3090 b,GJ 3090,1,1,Transit,2022
533,GJ 3090 b,GJ 3090,1,1,Transit,2022
534,GJ 3138 b,GJ 3138,1,3,Radial Velocity,2017
535,GJ 3138 c,GJ 3138,1,3,Radial Velocity,2017
536,GJ 3138 d,GJ 3138,1,3,Radial Velocity,2017
537,GJ 317 b,GJ 317,1,2,Radial Velocity,2007
538,GJ 317 b,GJ 317,1,2,Radial Velocity,2007
539,GJ 317 b,GJ 317,1,2,Radial Velocity,2007
540,GJ 317 b,GJ 317,1,2,Radial Velocity,2007
541,GJ 317 c,GJ 317,1,2,Radial Velocity,2018
542,GJ 317 c,GJ 317,1,2,Radial Velocity,2018
543,GJ 317 c,GJ 317,1,2,Radial Velocity,2018
544,GJ 317 c,GJ 317,1,2,Radial Velocity,2018
545,GJ 3222 b,GJ 3222,1,1,Radial Velocity,2022
546,GJ 328 b,GJ 328,1,1,Radial Velocity,2013
547,GJ 3293 b,GJ 3293,1,4,Radial Velocity,2015
548,GJ 3293 b,GJ 3293,1,4,Radial Velocity,2015
549,GJ 3293 c,GJ 3293,1,4,Radial Velocity,2015
550,GJ 3293 c,GJ 3293,1,4,Radial Velocity,2015
551,GJ 3293 d,GJ 3293,1,4,Radial Velocity,2017
552,GJ 3293 e,GJ 3293,1,4,Radial Velocity,2017
553,GJ 3323 b,GJ 3323,1,2,Radial Velocity,2017
554,GJ 3323 c,GJ 3323,1,2,Radial Velocity,2017
555,GJ 3341 b,GJ 3341,1,1,Radial Velocity,2015
556,GJ 338 B b,GJ 338 B,2,1,Radial Velocity,2020
557,GJ 338 B b,GJ 338 B,2,1,Radial Velocity,2020
558,GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
559,GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
560,GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
561,GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
562,GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
563,GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
564,GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
565,GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
566,GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
567,GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
568,GJ 3473 b,GJ 3473,2,2,Transit,2020
569,GJ 3473 b,GJ 3473,2,2,Transit,2020
570,GJ 3473 c,GJ 3473,2,2,Radial Velocity,2020
571,GJ 3512 b,GJ 3512,1,2,Radial Velocity,2019
572,GJ 3512 b,GJ 3512,1,2,Radial Velocity,2019
573,GJ 3512 c,GJ 3512,1,2,Radial Velocity,2020
574,GJ 357 b,GJ 357,1,3,Transit,2019
575,GJ 357 b,GJ 357,1,3,Transit,2019
576,GJ 357 c,GJ 357,1,3,Radial Velocity,2019
577,GJ 357 d,GJ 357,1,3,Radial Velocity,2019
578,GJ 3634 b,GJ 3634,1,1,Radial Velocity,2010
579,GJ 367 b,GJ 367,1,1,Transit,2021
580,GJ 367 b,GJ 367,1,1,Transit,2021
581,GJ 3779 b,GJ 3779,1,1,Radial Velocity,2018
582,GJ 3929 b,GJ 3929,1,2,Transit,2022
583,GJ 3929 b,GJ 3929,1,2,Transit,2022
584,GJ 3929 b,GJ 3929,1,2,Transit,2022
585,GJ 3929 c,GJ 3929,1,2,Radial Velocity,2022
586,GJ 393 b,GJ 393,1,1,Radial Velocity,2021
587,GJ 3942 b,GJ 3942,1,1,Radial Velocity,2017
588,GJ 3998 b,GJ 3998,1,2,Radial Velocity,2016
589,GJ 3998 c,GJ 3998,1,2,Radial Velocity,2016
590,GJ 411 b,GJ 411,1,2,Radial Velocity,2019
591,GJ 411 b,GJ 411,1,2,Radial Velocity,2019
592,GJ 411 b,GJ 411,1,2,Radial Velocity,2019
593,GJ 411 b,GJ 411,1,2,Radial Velocity,2019
594,GJ 414 A b,GJ 414 A,2,2,Radial Velocity,2021
595,GJ 414 A b,GJ 414 A,2,2,Radial Velocity,2021
596,GJ 414 A c,GJ 414 A,2,2,Radial Velocity,2021
597,GJ 414 A c,GJ 414 A,2,2,Radial Velocity,2021
598,GJ 422 b,GJ 422,1,1,Radial Velocity,2014
599,GJ 422 b,GJ 422,1,1,Radial Velocity,2014
600,GJ 4276 b,GJ 4276,1,1,Radial Velocity,2019
601,GJ 433 b,GJ 433,1,3,Radial Velocity,2011
602,GJ 433 b,GJ 433,1,3,Radial Velocity,2011
603,GJ 433 b,GJ 433,1,3,Radial Velocity,2011
604,GJ 433 b,GJ 433,1,3,Radial Velocity,2011
605,GJ 433 c,GJ 433,1,3,Radial Velocity,2014
606,GJ 433 c,GJ 433,1,3,Radial Velocity,2014
607,GJ 433 d,GJ 433,1,3,Radial Velocity,2020
608,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
609,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
610,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
611,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
612,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
613,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
614,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
615,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
616,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
617,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
618,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
619,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
620,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
621,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
622,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
623,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
624,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
625,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
626,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
627,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
628,GJ 436 b,GJ 436,1,1,Radial Velocity,2004
629,GJ 463 b,GJ 463,1,1,Radial Velocity,2022
630,GJ 463 b,GJ 463,1,1,Radial Velocity,2022
631,GJ 463 b,GJ 463,1,1,Radial Velocity,2022
632,GJ 480 b,GJ 480,1,1,Radial Velocity,2020
633,GJ 486 b,GJ 486,1,1,Radial Velocity,2021
634,GJ 486 b,GJ 486,1,1,Radial Velocity,2021
635,GJ 504 b,GJ 504,1,1,Imaging,2013
636,GJ 514 b,GJ 514,1,1,Radial Velocity,2022
637,GJ 536 b,GJ 536,1,1,Radial Velocity,2016
638,GJ 536 b,GJ 536,1,1,Radial Velocity,2016
639,GJ 581 b,GJ 581,1,3,Radial Velocity,2005
640,GJ 581 b,GJ 581,1,3,Radial Velocity,2005
641,GJ 581 b,GJ 581,1,3,Radial Velocity,2005
642,GJ 581 b,GJ 581,1,3,Radial Velocity,2005
643,GJ 581 b,GJ 581,1,3,Radial Velocity,2005
644,GJ 581 b,GJ 581,1,3,Radial Velocity,2005
645,GJ 581 c,GJ 581,1,3,Radial Velocity,2007
646,GJ 581 c,GJ 581,1,3,Radial Velocity,2007
647,GJ 581 c,GJ 581,1,3,Radial Velocity,2007
648,GJ 581 c,GJ 581,1,3,Radial Velocity,2007
649,GJ 581 c,GJ 581,1,3,Radial Velocity,2007
650,GJ 581 e,GJ 581,1,3,Radial Velocity,2009
651,GJ 581 e,GJ 581,1,3,Radial Velocity,2009
652,GJ 581 e,GJ 581,1,3,Radial Velocity,2009
653,GJ 581 e,GJ 581,1,3,Radial Velocity,2009
654,GJ 625 b,GJ 625,1,1,Radial Velocity,2017
655,GJ 649 b,GJ 649,1,1,Radial Velocity,2009
656,GJ 649 b,GJ 649,1,1,Radial Velocity,2009
657,GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2011
658,GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2011
659,GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2011
660,GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2011
661,GJ 667 C c,GJ 667 C,3,5,Radial Velocity,2011
662,GJ 667 C c,GJ 667 C,3,5,Radial Velocity,2011
663,GJ 667 C c,GJ 667 C,3,5,Radial Velocity,2011
664,GJ 667 C c,GJ 667 C,3,5,Radial Velocity,2011
665,GJ 667 C e,GJ 667 C,3,5,Radial Velocity,2013
666,GJ 667 C f,GJ 667 C,3,5,Radial Velocity,2013
667,GJ 667 C g,GJ 667 C,3,5,Radial Velocity,2013
668,GJ 674 b,GJ 674,1,1,Radial Velocity,2007
669,GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010
670,GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010
671,GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010
672,GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010
673,GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010
674,GJ 676 A c,GJ 676 A,2,4,Radial Velocity,2016
675,GJ 676 A c,GJ 676 A,2,4,Radial Velocity,2016
676,GJ 676 A d,GJ 676 A,2,4,Radial Velocity,2012
677,GJ 676 A d,GJ 676 A,2,4,Radial Velocity,2012
678,GJ 676 A d,GJ 676 A,2,4,Radial Velocity,2012
679,GJ 676 A e,GJ 676 A,2,4,Radial Velocity,2012
680,GJ 676 A e,GJ 676 A,2,4,Radial Velocity,2012
681,GJ 676 A e,GJ 676 A,2,4,Radial Velocity,2012
682,GJ 680 b,GJ 680,1,1,Radial Velocity,2022
683,GJ 682 b,GJ 682,1,2,Radial Velocity,2014
684,GJ 682 c,GJ 682,1,2,Radial Velocity,2014
685,GJ 685 b,GJ 685,1,1,Radial Velocity,2019
686,GJ 687 b,GJ 687,1,2,Radial Velocity,2014
687,GJ 687 b,GJ 687,1,2,Radial Velocity,2014
688,GJ 687 b,GJ 687,1,2,Radial Velocity,2014
689,GJ 687 b,GJ 687,1,2,Radial Velocity,2014
690,GJ 687 c,GJ 687,1,2,Radial Velocity,2020
691,GJ 720 A b,GJ 720 A,2,1,Radial Velocity,2021
692,GJ 740 b,GJ 740,1,1,Radial Velocity,2021
693,GJ 832 b,GJ 832,1,1,Radial Velocity,2008
694,GJ 832 b,GJ 832,1,1,Radial Velocity,2008
695,GJ 832 b,GJ 832,1,1,Radial Velocity,2008
696,GJ 849 b,GJ 849,1,2,Radial Velocity,2006
697,GJ 849 b,GJ 849,1,2,Radial Velocity,2006
698,GJ 849 b,GJ 849,1,2,Radial Velocity,2006
699,GJ 849 b,GJ 849,1,2,Radial Velocity,2006
700,GJ 849 b,GJ 849,1,2,Radial Velocity,2006
701,GJ 849 b,GJ 849,1,2,Radial Velocity,2006
702,GJ 849 c,GJ 849,1,2,Radial Velocity,2014
703,GJ 849 c,GJ 849,1,2,Radial Velocity,2014
704,GJ 86 b,GJ 86,2,1,Radial Velocity,1999
705,GJ 86 b,GJ 86,2,1,Radial Velocity,1999
706,GJ 86 b,GJ 86,2,1,Radial Velocity,1999
707,GJ 876 b,GJ 876,1,4,Radial Velocity,1998
708,GJ 876 b,GJ 876,1,4,Radial Velocity,1998
709,GJ 876 b,GJ 876,1,4,Radial Velocity,1998
710,GJ 876 b,GJ 876,1,4,Radial Velocity,1998
711,GJ 876 b,GJ 876,1,4,Radial Velocity,1998
712,GJ 876 b,GJ 876,1,4,Radial Velocity,1998
713,GJ 876 b,GJ 876,1,4,Radial Velocity,1998
714,GJ 876 b,GJ 876,1,4,Radial Velocity,1998
715,GJ 876 c,GJ 876,1,4,Radial Velocity,2000
716,GJ 876 c,GJ 876,1,4,Radial Velocity,2000
717,GJ 876 c,GJ 876,1,4,Radial Velocity,2000
718,GJ 876 c,GJ 876,1,4,Radial Velocity,2000
719,GJ 876 c,GJ 876,1,4,Radial Velocity,2000
720,GJ 876 c,GJ 876,1,4,Radial Velocity,2000
721,GJ 876 c,GJ 876,1,4,Radial Velocity,2000
722,GJ 876 d,GJ 876,1,4,Radial Velocity,2005
723,GJ 876 d,GJ 876,1,4,Radial Velocity,2005
724,GJ 876 d,GJ 876,1,4,Radial Velocity,2005
725,GJ 876 d,GJ 876,1,4,Radial Velocity,2005
726,GJ 876 d,GJ 876,1,4,Radial Velocity,2005
727,GJ 876 d,GJ 876,1,4,Radial Velocity,2005
728,GJ 876 d,GJ 876,1,4,Radial Velocity,2005
729,GJ 876 e,GJ 876,1,4,Radial Velocity,2010
730,GJ 876 e,GJ 876,1,4,Radial Velocity,2010
731,GJ 876 e,GJ 876,1,4,Radial Velocity,2010
732,GJ 887 b,GJ 887,1,2,Radial Velocity,2020
733,GJ 887 c,GJ 887,1,2,Radial Velocity,2020
734,GJ 896 A b,GJ 896 A,2,1,Astrometry,2022
735,GJ 9066 c,GJ 9066,1,1,Radial Velocity,2020
736,GJ 9066 c,GJ 9066,1,1,Radial Velocity,2020
737,GJ 96 b,GJ 96,1,1,Radial Velocity,2018
738,GJ 9689 b,GJ 9689,1,1,Radial Velocity,2020
739,GJ 9714 b,GJ 9714,1,1,Radial Velocity,2022
740,GJ 9827 b,GJ 9827,1,3,Transit,2017
741,GJ 9827 b,GJ 9827,1,3,Transit,2017
742,GJ 9827 b,GJ 9827,1,3,Transit,2017
743,GJ 9827 b,GJ 9827,1,3,Transit,2017
744,GJ 9827 b,GJ 9827,1,3,Transit,2017
745,GJ 9827 b,GJ 9827,1,3,Transit,2017
746,GJ 9827 b,GJ 9827,1,3,Transit,2017
747,GJ 9827 c,GJ 9827,1,3,Transit,2017
748,GJ 9827 c,GJ 9827,1,3,Transit,2017
749,GJ 9827 c,GJ 9827,1,3,Transit,2017
750,GJ 9827 c,GJ 9827,1,3,Transit,2017
751,GJ 9827 c,GJ 9827,1,3,Transit,2017
752,GJ 9827 d,GJ 9827,1,3,Transit,2017
753,GJ 9827 d,GJ 9827,1,3,Transit,2017
754,GJ 9827 d,GJ 9827,1,3,Transit,2017
755,GJ 9827 d,GJ 9827,1,3,Transit,2017
756,GJ 9827 d,GJ 9827,1,3,Transit,2017
757,GPX-1 b,GPX-1,1,1,Transit,2021
758,GPX-1 b,GPX-1,1,1,Transit,2021
759,GQ Lup b,GQ Lup,1,1,Imaging,2004
760,GQ Lup b,GQ Lup,1,1,Imaging,2004
761,GSC 06214-00210 b,GSC 06214-00210,1,1,Imaging,2010
762,GSC 06214-00210 b,GSC 06214-00210,1,1,Imaging,2010
763,GSC 06214-00210 b,GSC 06214-00210,1,1,Imaging,2010
764,GSC 06214-00210 b,GSC 06214-00210,1,1,Imaging,2010
765,GU Psc b,GU Psc,1,1,Imaging,2014
766,Gaia-1 b,Gaia-1,1,1,Transit,2022
767,Gaia-2 b,Gaia-2,1,1,Transit,2022
768,Gaia-2 b,Gaia-2,1,1,Transit,2022
769,Gl 378 b,Gl 378,1,1,Radial Velocity,2019
770,Gl 49 b,Gl 49,2,1,Radial Velocity,2019
771,Gl 686 b,Gl 686,1,1,Radial Velocity,2018
772,Gl 686 b,Gl 686,1,1,Radial Velocity,2018
773,Gl 686 b,Gl 686,1,1,Radial Velocity,2018
774,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
775,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
776,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
777,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
778,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
779,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
780,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
781,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
782,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
783,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
784,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
785,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
786,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
787,HAT-P-1 b,HAT-P-1,2,1,Transit,2006
788,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
789,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
790,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
791,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
792,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
793,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
794,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
795,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
796,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
797,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
798,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
799,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
800,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
801,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
802,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
803,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
804,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
805,HAT-P-11 b,HAT-P-11,1,2,Transit,2008
806,HAT-P-11 c,HAT-P-11,1,2,Radial Velocity,2018
807,HAT-P-11 c,HAT-P-11,1,2,Radial Velocity,2018
808,HAT-P-12 b,HAT-P-12,1,1,Transit,2009
809,HAT-P-12 b,HAT-P-12,1,1,Transit,2009
810,HAT-P-12 b,HAT-P-12,1,1,Transit,2009
811,HAT-P-12 b,HAT-P-12,1,1,Transit,2009
812,HAT-P-12 b,HAT-P-12,1,1,Transit,2009
813,HAT-P-12 b,HAT-P-12,1,1,Transit,2009
814,HAT-P-12 b,HAT-P-12,1,1,Transit,2009
815,HAT-P-12 b,HAT-P-12,1,1,Transit,2009
816,HAT-P-12 b,HAT-P-12,1,1,Transit,2009
817,HAT-P-12 b,HAT-P-12,1,1,Transit,2009
818,HAT-P-12 b,HAT-P-12,1,1,Transit,2009
819,HAT-P-12 b,HAT-P-12,1,1,Transit,2009
820,HAT-P-12 b,HAT-P-12,1,1,Transit,2009
821,HAT-P-13 b,HAT-P-13,1,2,Transit,2009
822,HAT-P-13 b,HAT-P-13,1,2,Transit,2009
823,HAT-P-13 b,HAT-P-13,1,2,Transit,2009
824,HAT-P-13 b,HAT-P-13,1,2,Transit,2009
825,HAT-P-13 b,HAT-P-13,1,2,Transit,2009
826,HAT-P-13 b,HAT-P-13,1,2,Transit,2009
827,HAT-P-13 b,HAT-P-13,1,2,Transit,2009
828,HAT-P-13 b,HAT-P-13,1,2,Transit,2009
829,HAT-P-13 b,HAT-P-13,1,2,Transit,2009
830,HAT-P-13 b,HAT-P-13,1,2,Transit,2009
831,HAT-P-13 c,HAT-P-13,1,2,Radial Velocity,2009
832,HAT-P-13 c,HAT-P-13,1,2,Radial Velocity,2009
833,HAT-P-13 c,HAT-P-13,1,2,Radial Velocity,2009
834,HAT-P-13 c,HAT-P-13,1,2,Radial Velocity,2009
835,HAT-P-14 b,HAT-P-14,2,1,Transit,2010
836,HAT-P-14 b,HAT-P-14,2,1,Transit,2010
837,HAT-P-14 b,HAT-P-14,2,1,Transit,2010
838,HAT-P-14 b,HAT-P-14,2,1,Transit,2010
839,HAT-P-14 b,HAT-P-14,2,1,Transit,2010
840,HAT-P-14 b,HAT-P-14,2,1,Transit,2010
841,HAT-P-14 b,HAT-P-14,2,1,Transit,2010
842,HAT-P-14 b,HAT-P-14,2,1,Transit,2010
843,HAT-P-14 b,HAT-P-14,2,1,Transit,2010
844,HAT-P-14 b,HAT-P-14,2,1,Transit,2010
845,HAT-P-14 b,HAT-P-14,2,1,Transit,2010
846,HAT-P-14 b,HAT-P-14,2,1,Transit,2010
847,HAT-P-15 b,HAT-P-15,1,1,Transit,2010
848,HAT-P-15 b,HAT-P-15,1,1,Transit,2010
849,HAT-P-15 b,HAT-P-15,1,1,Transit,2010
850,HAT-P-15 b,HAT-P-15,1,1,Transit,2010
851,HAT-P-15 b,HAT-P-15,1,1,Transit,2010
852,HAT-P-15 b,HAT-P-15,1,1,Transit,2010
853,HAT-P-16 b,HAT-P-16,3,1,Transit,2010
854,HAT-P-16 b,HAT-P-16,3,1,Transit,2010
855,HAT-P-16 b,HAT-P-16,3,1,Transit,2010
856,HAT-P-16 b,HAT-P-16,3,1,Transit,2010
857,HAT-P-16 b,HAT-P-16,3,1,Transit,2010
858,HAT-P-16 b,HAT-P-16,3,1,Transit,2010
859,HAT-P-16 b,HAT-P-16,3,1,Transit,2010
860,HAT-P-16 b,HAT-P-16,3,1,Transit,2010
861,HAT-P-16 b,HAT-P-16,3,1,Transit,2010
862,HAT-P-17 b,HAT-P-17,1,2,Transit,2010
863,HAT-P-17 b,HAT-P-17,1,2,Transit,2010
864,HAT-P-17 b,HAT-P-17,1,2,Transit,2010
865,HAT-P-17 b,HAT-P-17,1,2,Transit,2010
866,HAT-P-17 b,HAT-P-17,1,2,Transit,2010
867,HAT-P-17 b,HAT-P-17,1,2,Transit,2010
868,HAT-P-17 b,HAT-P-17,1,2,Transit,2010
869,HAT-P-17 b,HAT-P-17,1,2,Transit,2010
870,HAT-P-17 c,HAT-P-17,1,2,Radial Velocity,2010
871,HAT-P-17 c,HAT-P-17,1,2,Radial Velocity,2010
872,HAT-P-17 c,HAT-P-17,1,2,Radial Velocity,2010
873,HAT-P-18 b,HAT-P-18,1,1,Transit,2010
874,HAT-P-18 b,HAT-P-18,1,1,Transit,2010
875,HAT-P-18 b,HAT-P-18,1,1,Transit,2010
876,HAT-P-18 b,HAT-P-18,1,1,Transit,2010
877,HAT-P-18 b,HAT-P-18,1,1,Transit,2010
878,HAT-P-18 b,HAT-P-18,1,1,Transit,2010
879,HAT-P-18 b,HAT-P-18,1,1,Transit,2010
880,HAT-P-18 b,HAT-P-18,1,1,Transit,2010
881,HAT-P-18 b,HAT-P-18,1,1,Transit,2010
